id,predicted_answer
56bf717d3aeaaa14008c9639,Nintendo and The Pokémon Company
56d721af0d65d2140019839e,Pokémon Company
56d721af0d65d2140019839f,beer manufacturer
56d721af0d65d214001983a0,Crash the Super Bowl
56d9bdc1dc89441400fdb768,Anheuser-Busch InBev
56d9bdc1dc89441400fdb769,Nintendo and The Pokémon Company
56d9bdc1dc89441400fdb76a,Crash
56bec38b3aeaaa14008c9397,"Small Business Big Game"""
56bec38b3aeaaa14008c9398,Death Wish Coffee
56bec38b3aeaaa14008c9399,30-second
56bec38b3aeaaa14008c939a,nine
56bf71e73aeaaa14008c963f,QuickBooks
56bf71e73aeaaa14008c9640,nine
56d722330d65d214001983a6,QuickBooks
56d722330d65d214001983a7,Death Wish Coffee
56d722330d65d214001983a8,nine
56d9be16dc89441400fdb770,Death Wish Coffee
56d9be16dc89441400fdb771,Death Wish Coffee
56bec4343aeaaa14008c93a9,Jason Bourne
56bec4343aeaaa14008c93aa,Walt Disney Studios
56bec4343aeaaa14008c93ab,Teenage Mutant Ninja Turtles: Out of the Shadows
56bec4343aeaaa14008c93ac,Resurgence and Eddie the Eagle
56d723560d65d214001983ac,Walt Disney Studios
56d723560d65d214001983ad,The Secret Life of Pets
56d723560d65d214001983ae,Jason Bourne
56d723560d65d214001983af,Captain America: Civil War
56d9bf70dc89441400fdb77b,Deadpool
56d9bf70dc89441400fdb77c,Walt Disney Studios
56d9bf70dc89441400fdb77d,Walt Disney Studios
56bec4a33aeaaa14008c93b1,Westwood One
56bec4a33aeaaa14008c93b2,Kevin Harlan
56bec4a33aeaaa14008c93b3,Jim Gray
56bec4a33aeaaa14008c93b4,Boomer Esiason
56bec4a33aeaaa14008c93b5,James Lofton
56bf738b3aeaaa14008c9655,James Lofton and Mark Malone
56bf738b3aeaaa14008c9656,Kevin Harlan
56d723ad0d65d214001983b4,Westwood One
56d723ad0d65d214001983b5,Kevin Harlan
56d723ad0d65d214001983b8,Jim Gray
56d9c049dc89441400fdb78e,James Lofton and Mark Malone
56d9c049dc89441400fdb78f,James Lofton and Mark Malone
56d9c049dc89441400fdb790,James Lofton and Mark Malone
56d9c049dc89441400fdb791,pre-game and halftime coverage
56d9c049dc89441400fdb792,North America
56bec5233aeaaa14008c93cf,KRFX
56bec5233aeaaa14008c93d0,Dave Logan
56bec5233aeaaa14008c93d1,1110 AM
56bec5233aeaaa14008c93d2,"Chester, South Carolina"
56bec5233aeaaa14008c93d3,Dave Logan
56d724620d65d214001983be,Dave Logan
56d724620d65d214001983bf,Ed McCaffrey
56d724620d65d214001983c0,WBT
56d724620d65d214001983c1,Dave Logan
56d9c203dc89441400fdb7a0,KOA (850 AM) and KRFX
56d9c203dc89441400fdb7a3,WBT
56bec5ff3aeaaa14008c93e3,BBC Radio 5 Live and 5 Live Sports Extra
56bec5ff3aeaaa14008c93e4,5 Live Sports Extra
56bec5ff3aeaaa14008c93e5,Darren Fletcher
56d724ea0d65d214001983c8,The BBC
56d724ea0d65d214001983c9,Greg Brady
56bec6573aeaaa14008c93e9,Bart Starr (MVP of Super Bowls I and II) and Chuck Howley
56bec6573aeaaa14008c93ea,Chuck Howley
56bec6573aeaaa14008c93eb,Peyton Manning
56bec6573aeaaa14008c93ec,2001
56bec6573aeaaa14008c93ed,Peyton Manning
56d7251d0d65d214001983cc,39 of the 43
56d7251d0d65d214001983cd,Peyton Manning
56d7251d0d65d214001983cf,Harvey Martin
56d9c3a6dc89441400fdb7b4,39 of the 43
56d9c3a6dc89441400fdb7b5,39
56d9c3a6dc89441400fdb7b6,Chuck Howley
56d9c3a6dc89441400fdb7b7,Peyton Manning
56d9c3a6dc89441400fdb7b8,Harvey Martin
56bec6ac3aeaaa14008c93fd,Six-time
56bec6ac3aeaaa14008c93fe,the national anthem
56bec6ac3aeaaa14008c93ff,American Sign Language (ASL) translation
56bec6ac3aeaaa14008c9400,American Sign Language (ASL
56bec6ac3aeaaa14008c9401,American Sign Language
56d20650e7d4791d00902614,Lady Gaga
56d20650e7d4791d00902615,Marlee Matlin
56d7253b0d65d214001983d4,Lady Gaga
56d7253b0d65d214001983d5,Marlee Matlin
56d9c455dc89441400fdb7c4,Lady Gaga
56d9c455dc89441400fdb7c5,Six
56d9c455dc89441400fdb7c6,"Lady Gaga performed the national anthem, while Academy Award winner Marlee Matlin"
56bec7353aeaaa14008c940d,December 3
56bec7353aeaaa14008c940e,British rock group Coldplay
56bec7353aeaaa14008c940f,Bruno Mars
56bec7353aeaaa14008c9410,Hymn for the Weekend
56bec7353aeaaa14008c9411,Mark Ronson
56d725790d65d214001983d8,Bruno Mars
56d725790d65d214001983da,Associated Press
56d725790d65d214001983db,Hymn for the Weekend
56d9c551dc89441400fdb7d0,Bruno Mars
56d9c551dc89441400fdb7d1,Beyoncé
56d9c551dc89441400fdb7d2,Hymn for the Weekend
56d9c551dc89441400fdb7d3,Bruno Mars
56bec7a63aeaaa14008c9417,Denver
56bec7a63aeaaa14008c9418,Owen Daniels
56bec7a63aeaaa14008c9419,Ronnie Hillman
56bec7a63aeaaa14008c941a,Brandon McManus
56bec7a63aeaaa14008c941b,C. J. Anderson
56d728a10d65d21400198413,20 yards
56d728a10d65d21400198414,Shaq Thompson
56d728a10d65d21400198415,Brandon McManus
56d728a10d65d21400198416,a deficit
56d9c5e7dc89441400fdb7d8,Denver
56d9c5e7dc89441400fdb7d9,Owen Daniels
56d9c5e7dc89441400fdb7da,C. J. Anderson
56d9c5e7dc89441400fdb7db,Andre Caldwell
56d9c5e7dc89441400fdb7dc,a deficit
56bec8243aeaaa14008c942b,Mike Carey
56bec8243aeaaa14008c942c,24-yard
56bec8243aeaaa14008c942d,Malik Jackson
56bec8243aeaaa14008c942e,Malik Jackson
56bec8243aeaaa14008c942f,XXVIII
56d728e00d65d2140019841c,Jerricho Cotchery
56d728e00d65d2140019841d,Mike Carey
56d728e00d65d2140019841e,Von Miller
56d728e00d65d2140019841f,Malik Jackson
56d728e00d65d21400198420,1993
56d9c660dc89441400fdb7e7,Mike Carey
56d9c660dc89441400fdb7e8,Von Miller
56d9c660dc89441400fdb7e9,Malik Jackson
56d9c660dc89441400fdb7ea,1993 season
56bec8a13aeaaa14008c9435,Jonathan Stewart
56bec8a13aeaaa14008c9436,Jonathan Stewart
56bec8a13aeaaa14008c9437,28-yard
56bec8a13aeaaa14008c9438,61-yard
56bec8a13aeaaa14008c9439,33
56d729180d65d21400198426,51 yards and rushed twice for 25 yards
56d729180d65d21400198427,Jonathan Stewart
56d729180d65d21400198428,11:28
56d729180d65d21400198429,Mario Addison
56d729180d65d2140019842a,33-yard
56d9c6e0dc89441400fdb7f0,Jonathan Stewart
56d9c6e0dc89441400fdb7f4,10–7
56bec9133aeaaa14008c9445,safety Darian Stewart
56bec9133aeaaa14008c9446,Broncos 40-yard line
56bec9133aeaaa14008c9447,Kony Ealy
56bec9133aeaaa14008c9448,DeMarcus Ware
56bec9133aeaaa14008c9449,DeMarcus Ware
56d729ec0d65d21400198430,Mike Tolbert
56d729ec0d65d21400198431,Kony Ealy
56d729ec0d65d21400198432,19 yards
56d729ec0d65d21400198434,Darian Stewart
56d9c79edc89441400fdb804,Mike Tolbert
56d9c79edc89441400fdb805,Danny Trevathan
56d9c79edc89441400fdb806,Kony Ealy
56d9c79edc89441400fdb807,45-yard line
56d9c79edc89441400fdb808,DeMarcus Ware
56bec98e3aeaaa14008c9455,Corey Brown
56bec98e3aeaaa14008c9456,Emmanuel Sanders
56bec98e3aeaaa14008c9457,25 and 22 yards
56bec98e3aeaaa14008c9458,Graham Gano
56bec98e3aeaaa14008c9459,Trevathan
56d7282f0d65d21400198408,Corey Brown
56d7282f0d65d21400198409,uprights
56d7282f0d65d2140019840a,T. J. Ward
56d7282f0d65d2140019840c,Trevathan
56d9c92bdc89441400fdb80e,Corey Brown
56d9c92bdc89441400fdb80f,26
56d9c92bdc89441400fdb810,Graham Gano
56d9c92bdc89441400fdb811,Emmanuel Sanders
56bec9e83aeaaa14008c945f,Carolina
56bec9e83aeaaa14008c9460,39-yard
56bec9e83aeaaa14008c9461,Devin Funchess
56bec9e83aeaaa14008c9462,Devin Funchess
56d7261e0d65d214001983e0,41
56d7261e0d65d214001983e1,Ealy
56d7261e0d65d214001983e2,Carolina
56d7261e0d65d214001983e4,punts
56d9ca0adc89441400fdb820,Carolina
56d9ca0adc89441400fdb821,41
56d9ca0adc89441400fdb822,39-yard
56d9ca0adc89441400fdb823,16–10. The next three
56beca913aeaaa14008c946d,24-yard line
56beca913aeaaa14008c946e,Carolina
56beca913aeaaa14008c946f,Josh Norman
56beca913aeaaa14008c9470,Ward
56beca913aeaaa14008c9471,Bennie Fowler
56d726b60d65d214001983ea,Miller
56d726b60d65d214001983eb,Ward
56d726b60d65d214001983ec,Ward
56d726b60d65d214001983ed,Josh Norman
56d726b60d65d214001983ee,3:08
56d9cb47dc89441400fdb832,4:51
56d9cb47dc89441400fdb833,Miller
56d9cb47dc89441400fdb834,Ward
56d9cb47dc89441400fdb835,three
56d9cb47dc89441400fdb836,Anderson
56becaf93aeaaa14008c9481,"six total tackles (five solo), 2½"
56becaf93aeaaa14008c9482,zero
56becaf93aeaaa14008c9483,four
56becaf93aeaaa14008c9484,Thomas Davis
56becaf93aeaaa14008c9485,13 of 23
56d7270c0d65d214001983f4,13 of 23
56d7270c0d65d214001983f5,zero
56d7270c0d65d214001983f6,Anderson
56d7270c0d65d214001983f7,Sanders
56d7270c0d65d214001983f8,Thomas Davis
56d9ccacdc89441400fdb842,Ealy
56d9ccacdc89441400fdb843,Anderson
56d9ccacdc89441400fdb844,11
56d9ccacdc89441400fdb845,18
56d9ccacdc89441400fdb846,four
56becb823aeaaa14008c948b,315 to 194
56becb823aeaaa14008c948c,21 to 11
56becb823aeaaa14008c948d,Baltimore Ravens
56becb823aeaaa14008c948e,Jordan Norwood
56becb823aeaaa14008c948f,Gary Kubiak
56d7277c0d65d214001983fe,194
56d7277c0d65d214001983ff,21 to 11
56d7277c0d65d21400198401,Chicago Bears
56d7277c0d65d21400198402,Chicago Bears
56d9cd9adc89441400fdb84c,21 to 11
56d9cd9adc89441400fdb84d,21 to 11
56d9cd9adc89441400fdb84e,Baltimore Ravens
56d9cd9adc89441400fdb84f,Chicago Bears
56d9cd9adc89441400fdb850,seven
5733a5f54776f41900660f45,Nobel Prize
5733a5f54776f41900660f48,1745
5733a5f54776f41900660f44,Maria Skłodowska-Curie
5733a5f54776f41900660f46,Władysław Szpilman
5733a5f54776f41900660f47,seven months
57336755d058e614000b5a3d,100
57336755d058e614000b5a3f,Krasiński Palace Garden
57336755d058e614000b5a3c,The Saxon Garden
57336755d058e614000b5a3e,east
57336755d058e614000b5a40,Łazienki Park
57337ddc4776f41900660bbb,15 kilometres
57337ddc4776f41900660bbc,"otter, beaver and hundreds of bird species"
57337ddc4776f41900660bba,13
57337ddc4776f41900660bbd,several
57337ddc4776f41900660bbe,plants and sediments
57337ea24776f41900660bd0,foreign-born inhabitants
57337ea24776f41900660bd3,"833,500"
57337ea24776f41900660bd2,34% percent
57337ea24776f41900660bd1,Jewish
57337ea24776f41900660bd4,internal migration and urbanisation
57339555d058e614000b5df4,Warsaw University of Technology
57339555d058e614000b5df5,"2,000"
57339555d058e614000b5df6,the Medical University of Warsaw
57339555d058e614000b5df3,1816
57339555d058e614000b5df7,Fryderyk Chopin University of Music
57339902d058e614000b5e70,1816
57339902d058e614000b5e71,over two million
57339902d058e614000b5e72,University Library
57339902d058e614000b5e73,Marek Budzyński and Zbigniew Badowski
57339902d058e614000b5e74,"5,111 m2"
573399b54776f41900660e64,infrastructure
573399b54776f41900660e65,Three-Year Plan
573399b54776f41900660e66,solid economic growth
573399b54776f41900660e67,health care facilities and sanitation facilities have improved markedly
57339a554776f41900660e74,Poland
57339a554776f41900660e75,Children's Memorial Health Institute
57339a554776f41900660e76,Maria Skłodowska-Curie Institute of Oncology
57339a554776f41900660e77,700
57339a554776f41900660e78,The infrastructure has developed
57339ad74776f41900660e86,Polish National Opera
57339ad74776f41900660e87,events and festivals
57339ad74776f41900660e88,"the Palace of Culture and Science, Warsaw"
57339ad74776f41900660e89,Warsaw Summer Jazz Days
57339ad74776f41900660e8a,Jazz Jamboree
57339c16d058e614000b5ec5,Ogród Saski
57339c16d058e614000b5ec6,Ogród Saski
57339c16d058e614000b5ec7,1870 to 1939
57339c16d058e614000b5ec8,Momus
57339c16d058e614000b5ec9,Wojciech Bogusławski Theatre
57339dd94776f41900660ecc,Wianki
57339dd94776f41900660ecd,thousands
57339dd94776f41900660ece,Midsummer’s Night
57339dd94776f41900660ecf,"when they would be married, and to whom"
57339dd94776f41900660ed0,fern
57339eb9d058e614000b5ef6,Museum of Hunting and Riding and the Railway Museum
57339eb9d058e614000b5ef7,60
57339eb9d058e614000b5ef8,60
57339eb9d058e614000b5ef9,some paintings
57339eb9d058e614000b5efa,arms
5733a1854776f41900660f0a,Warsaw Uprising Museum
5733a1854776f41900660f0b,Katyń
5733a1854776f41900660f0c,stereoscopic
5733a1854776f41900660f0d,the Katyń Museum
5733a1854776f41900660f0e,60
5733a2a9d058e614000b5f28,Royal Ujazdów Castle
5733a2a9d058e614000b5f29,500
5733a2a9d058e614000b5f2a,Zachęta National Gallery of Art
5733a2a9d058e614000b5f2b,modern art by Polish and international artists
5733a2a9d058e614000b5f2c,last weekend of September
5733a32bd058e614000b5f32,Polonia Warsaw
5733a32bd058e614000b5f33,1946
5733a32bd058e614000b5f34,twice
5733a32bd058e614000b5f35,Konwiktorska Street
5733a32bd058e614000b5f36,disastrous financial situation
5733a45d4776f41900660f23,syrenka
5733a45d4776f41900660f24,The mermaid (syrenka
5733a45d4776f41900660f25,mid-14th century
5733a45d4776f41900660f26,1390
5733a45d4776f41900660f27,sword
5733a560d058e614000b5f77,two of Triton's daughters
5733a560d058e614000b5f78,depths of the oceans and seas
5733a560d058e614000b5f79,coast of Denmark
5733a560d058e614000b5f7a,Warszowa
5733a560d058e614000b5f7b,heard her songs
5733a6ac4776f41900660f58,Warsaw
5733a6ac4776f41900660f59,1916
5733a6ac4776f41900660f5a,Art Deco style in painting and art
5733a6ac4776f41900660f5b,Warsaw
5733a6ac4776f41900660f5c,Isaac Bashevis Singer
573312fcd058e614000b56e6,Economist Intelligence Unit
573312fcd058e614000b56e7,2012
573312fcd058e614000b56e8,"FMCG manufacturing, metal processing, steel and electronic manufacturing and food processing"
573312fcd058e614000b56e9,Warsaw Stock Exchange
573312fcd058e614000b56ea,Frontex
5733140a4776f419006606e0,1313
5733140a4776f419006606e1,Kraków
5733140a4776f419006606e2,1806
5733140a4776f419006606e3,King Sigismund III Vasa
5733140a4776f419006606e4,Warsaw
573314e3d058e614000b56f0,Roman Catholic
573314e3d058e614000b56f1,Polish Academy of Sciences
573314e3d058e614000b56f2,UNESCO World Heritage Site
573314e3d058e614000b56f3,Sigismund
573314e3d058e614000b56f4,luxurious parks and royal gardens
57332442d058e614000b5720,Warszawa
57332442d058e614000b5721,"belonging to Warsz"""
57332442d058e614000b5722,12th/13th-century nobleman
57332442d058e614000b5723,a village
57332442d058e614000b5724,miasto stołeczne Warszawa
57332562d058e614000b5730,Jazdów
57332562d058e614000b5731,Prince of Płock
57332562d058e614000b5732,1300
57332562d058e614000b5733,1413
57332562d058e614000b5734,1526
5733266d4776f41900660712,General Sejm
5733266d4776f41900660713,1569
5733266d4776f41900660714,religious freedom in the Polish–Lithuanian Commonwealth
5733266d4776f41900660715,Kraków and Vilnius
5733266d4776f41900660716,1596
57332a734776f41900660726,1796
57332a734776f41900660727,Kingdom of Prussia
57332a734776f41900660728,Napoleon's army
57332a734776f41900660729,Congress of Vienna of 1815
57332a734776f4190066072a,1816
57332b66d058e614000b5758,4 August 1915 until November 1918
57332b66d058e614000b5759,"areas controlled by Russia in 1914, which included Warsaw"
57332b66d058e614000b575a,Piłsudski
57332b66d058e614000b575b,1920
57332b66d058e614000b575c,Red Army
57332c1e4776f4190066073a,1 September 1939
57332c1e4776f4190066073b,Central Poland
57332c1e4776f4190066073c,several hundred thousand
57332c1e4776f4190066073d,19 April 1943
57332c1e4776f4190066073e,almost a month
57332e48d058e614000b5762,the Red Army
57332e48d058e614000b5763,AK) to try to seize control of Warsaw from the Germans
57332e48d058e614000b5764,1 August 1944
57332e48d058e614000b5765,63 days
57332e48d058e614000b5766,"150,000 and 200,000"
57332f81d058e614000b5776,"Bricks for Warsaw"" campaign"
57332f81d058e614000b5777,prefabricated
57332f81d058e614000b5778,the Palace of Culture and Science
57332f81d058e614000b5779,Palace of Culture and Science
57332f81d058e614000b577a,UNESCO's World Heritage list
573330444776f41900660758,Let Thy Spirit
573330444776f41900660759,the growing anti-communist fervor
573330444776f4190066075a,less than a year
573330444776f4190066075b,Victory Square
573330444776f4190066075c,the incentive for the democratic changes
5733314e4776f4190066076a,260
5733314e4776f4190066076b,523 km
5733314e4776f4190066076c,Vistula
5733314e4776f4190066076d,75.6 metres
5733314e4776f4190066076e,75.6 metres (248.0 ft)
57335c20d058e614000b58f9,the plain moraine plateau
57335c20d058e614000b58fa,Vistula Valley
57335c20d058e614000b58fc,moraine plateau
57335c20d058e614000b58fb,The Vistula River
57335c20d058e614000b58fd,Warsaw Escarpment
57335ddbd058e614000b592f,The plain moraine plateau
57335ddbd058e614000b5930,flood plain terrace
57335ddbd058e614000b5931,valleys and ground depressions
57335ddbd058e614000b5932,peat swamps or small ponds cover the highest terrace
57335ddbd058e614000b5933,pine forest
57335fcad058e614000b5970,the turbulent history of the city and country
57335fcad058e614000b5971,Second World War
57335fcad058e614000b5972,Second World War
57335fcad058e614000b5973,Leopold Kronenberg Palace
57335fcad058e614000b5974,basic design typical of Eastern bloc countries
573361404776f4190066093c,Gothic architecture
573361404776f4190066093d,14th century
573361404776f4190066093e,temple is a typical example of the so-called Masovian gothic style
573361404776f4190066093f,The Negro
573361404776f41900660940,Curia Maior
573362b94776f41900660974,17th century
573362b94776f41900660975,the later decades of the 17th century
573362b94776f41900660976,rococo
573362b94776f41900660977,neoclassical architecture in Warsaw
573362b94776f41900660978,1775–1795
5733638fd058e614000b59e8,socialist realism style
5733638fd058e614000b59e9,socialist realism style
5733638fd058e614000b59ea,socialist realism
5733638fd058e614000b59eb,Warsaw University of Technology building
5733638fd058e614000b59ec,most distinctive buildings
5733647e4776f419006609ae,Pawiak
5733647e4776f419006609af,Pawiak
5733647e4776f419006609b0,Warsaw Citadel
5733647e4776f419006609b1,the ramparts of the Old Town
5733647e4776f419006609b2,Warsaw Uprising Monument by Wincenty Kućma
573368044776f41900660a29,green
573368044776f41900660a2a,New Orangery
573368044776f41900660a2b,Pole Mokotowskie
573368044776f41900660a2c,Ujazdowski
573368044776f41900660a2d,1927
573368e54776f41900660a53,The flora of the city
573368e54776f41900660a54,within the borders of Warsaw
573368e54776f41900660a55,Masovian Primeval Forest
573368e54776f41900660a56,Kabaty Forest
573368e54776f41900660a57,two
57337f6ad058e614000b5bcb,"c. 1,300,000"
57337f6ad058e614000b5bcc,"420,000"
57337f6ad058e614000b5bcd,1951
57337f6ad058e614000b5bce,better
57337f6ad058e614000b5bcf,residency registration
57338007d058e614000b5bda,multi-cultural
57338007d058e614000b5bdb,Catholics
57338007d058e614000b5bdc,56.2%
57338007d058e614000b5bdd,56.2%
57338007d058e614000b5bde,aftermath of the Warsaw Uprising of 1944
573380e0d058e614000b5be9,commune (gmina
573380e0d058e614000b5bea,counties or powiats
573380e0d058e614000b5beb,Kraków
57338160d058e614000b5bf9,unicameral Warsaw City Council (Rada Miasta
57338160d058e614000b5bfa,60
57338160d058e614000b5bfb,four years
57338160d058e614000b5bfc,committees
57338160d058e614000b5bfd,30 days
57338255d058e614000b5c0d,President
57338255d058e614000b5c0e,Jan Andrzej Menich
57338255d058e614000b5c0f,1990
57338255d058e614000b5c10,the City council
57338255d058e614000b5c11,City council
573382d24776f41900660c37,Śródmieście
573382d24776f41900660c38,"304,016"
573382d24776f41900660c39,emerging market
573382d24776f41900660c3a,12%
573382d24776f41900660c3b,191.766 billion PLN
5733834ed058e614000b5c26,1817
5733834ed058e614000b5c27,WSE
5733834ed058e614000b5c28,1817
5733834ed058e614000b5c29,374
5733834ed058e614000b5c2a,Polish United Workers' Party
573383d0d058e614000b5c35,1951
573383d0d058e614000b5c36,"Fiat 125p (under license from Fiat, later renamed FSO 125p"
573383d0d058e614000b5c37,Daewoo
573383d0d058e614000b5c38,AvtoZAZ
573383d0d058e614000b5c39,Aveo
573166ede6313a140071cef2,Warszawa
573166ede6313a140071cef3,Warsaw
573166ede6313a140071cef4,Vistula
573166ede6313a140071cef5,2.666 million
573166ede6313a140071cef6,east-central Poland
5732b6b5328d981900602021,Warsaw
5732b6b5328d981900602022,Vistula River
5732b6b5328d981900602023,260 kilometres
5732b6b5328d981900602024,2.666 million
5732b6b5328d981900602025,9th
56ddde6b9a695914005b9628,France
56ddde6b9a695914005b9629,10th and 11th centuries
56ddde6b9a695914005b962a,"Denmark, Iceland and Norway"
56ddde6b9a695914005b962b,Rollo
56ddde6b9a695914005b962c,10th century
56dddf4066d3e219004dad5f,William the Conqueror
56dddf4066d3e219004dad60,Richard I
56dddf4066d3e219004dad61,Catholic orthodoxy
56dde0379a695914005b9636,French words Normans/Normanz
56dde0379a695914005b9637,9th century
56dde0ba66d3e219004dad75,911
56dde0ba66d3e219004dad76,King Charles III of West Francia
56dde0ba66d3e219004dad77,Seine
56dde1d966d3e219004dad8d,880s
56dde27d9a695914005b9651,Catholicism (Christianity
56dde27d9a695914005b9652,north
56dde2fa66d3e219004dad9b,fighting horsemen
56dde3aa9a695914005b9660,999
56dde3aa9a695914005b9661,the Archangel Michael at Monte Gargano
56dde3aa9a695914005b9662,Monte Gargano
56de0daecffd8e1900b4b595,Drogo
56de0daecffd8e1900b4b596,William Iron Arm
56de0e25cffd8e1900b4b59a,Robert Guiscard
56de0e25cffd8e1900b4b59b,1130
56de0e25cffd8e1900b4b59c,Squillace
56de0ed14396321400ee2579,Kitab Rudjdjar
56de0ed14396321400ee257a,The Book of Roger
56de0ed14396321400ee257b,meritocratic
56de0f6a4396321400ee257f,the Bulgars
56de0ffd4396321400ee258d,1050s
56de0ffd4396321400ee258e,1060s
56de0ffd4396321400ee258f,Alexius Komnenos
56de10b44396321400ee2593,Afranji
56de10b44396321400ee2594,Oursel
56de10b44396321400ee2595,Oursel
56de11154396321400ee25aa,Italo-Norman
56de148dcffd8e1900b4b5bc,Comiscortes
56de148dcffd8e1900b4b5bd,February 1082
56de148dcffd8e1900b4b5be,"30,000"
56de15104396321400ee25b7,city of Deabolis
56de15104396321400ee25b8,Bohemond
56de15104396321400ee25b9,Deabolis
56de1563cffd8e1900b4b5c2,1185
56de1563cffd8e1900b4b5c3,Dyrrachium
56de1563cffd8e1900b4b5c4,Norman
56de15dbcffd8e1900b4b5c8,"Duke Richard II of Normandy, and King Ethelred II of England"
56de15dbcffd8e1900b4b5c9,Duke Richard II of Normandy
56de15dbcffd8e1900b4b5ca,Normandy
56de15dbcffd8e1900b4b5cb,Sweyn Forkbeard
56de1645cffd8e1900b4b5d0,Harthacnut
56de1645cffd8e1900b4b5d1,1041
56de1645cffd8e1900b4b5d2,Robert of Jumièges
56de16ca4396321400ee25c5,Battle of Hastings
56de16ca4396321400ee25c6,Duke William II of Normandy
56de16ca4396321400ee25c7,1066
56de16ca4396321400ee25c8,England
56de1728cffd8e1900b4b5d7,Latin language
56de179dcffd8e1900b4b5da,1169
56de179dcffd8e1900b4b5db,Bannow Bay
56de179dcffd8e1900b4b5dc,distinct culture and ethnicity
56de17f9cffd8e1900b4b5e0,King Malcolm III of Scotland
